RACE_NUMBER,DISTANCE,TIME,PARTIAL,PACE,NAME,GENDER,OFFICIAL_POSITION,POSITION_GROUPING,PACE_DATETIME,TIME_DATETIME,PARTIAL_DATETIME
382,10K,0:31:14,0:15:30,"3,06","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:06,2023-12-03T00:31:14,2023-12-03T00:15:30
382,15K,0:46:49,0:15:34,"3,07","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:07,2023-12-03T00:46:49,2023-12-03T00:15:34
382,20K,1:02:17,0:15:29,"3,06","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:06,2023-12-03T01:02:17,2023-12-03T00:15:29
382,Half,1:05:41,0:03:24,"3,06","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:06,2023-12-03T01:05:41,2023-12-03T00:03:24
382,25K,1:17:57,0:15:39,"3,08","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:08,2023-12-03T01:17:57,2023-12-03T00:15:39
382,30K,1:33:42,0:15:46,"3,09","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:09,2023-12-03T01:33:42,2023-12-03T00:15:46
382,35K,1:49:54,0:16:11,"3,14","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:14,2023-12-03T01:49:54,2023-12-03T00:16:11
382,40K,2:06:05,0:16:11,"3,14","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:14,2023-12-03T02:06:05,2023-12-03T00:16:11
382,META,2:12:57,0:06:52,"3,08","JASON, POINTEAU",M,55,Top 25,2023-12-03T00:03:08,2023-12-03T02:12:57,2023-12-03T00:06:52
59,5K,0:15:08,0:15:08,"0,00","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:08,2023-12-03T00:15:08
59,10K,0:30:15,0:15:06,"3,01","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:01,2023-12-03T00:30:15,2023-12-03T00:15:06
59,15K,0:45:30,0:15:16,"3,03","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:03,2023-12-03T00:45:30,2023-12-03T00:15:16
59,20K,1:00:40,0:15:10,"3,02","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:02,2023-12-03T01:00:40,2023-12-03T00:15:10
59,Half,1:04:01,0:03:21,"3,03","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:03,2023-12-03T01:04:01,2023-12-03T00:03:21
59,25K,1:16:05,0:15:25,"3,05","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:05,2023-12-03T01:16:05,2023-12-03T00:15:25
59,30K,1:31:20,0:15:14,"3,03","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:03,2023-12-03T01:31:20,2023-12-03T00:15:14
59,35K,1:47:09,0:15:50,"3,10","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:10,2023-12-03T01:47:09,2023-12-03T00:15:50
59,40K,2:05:00,0:17:50,"3,34","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:34,2023-12-03T02:05:00,2023-12-03T00:17:50
59,META,2:13:00,0:08:00,"3,39","LIPSCHITZ, ADAM",M,56,Top 25,2023-12-03T00:03:39,2023-12-03T02:13:00,2023-12-03T00:08:00
74,5K,0:15:41,0:15:41,"0,00","PINTO, RUI",M,57,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:41,2023-12-03T00:15:41
74,10K,0:31:14,0:15:34,"3,07","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:07,2023-12-03T00:31:14,2023-12-03T00:15:34
74,15K,0:46:48,0:15:34,"3,07","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:07,2023-12-03T00:46:48,2023-12-03T00:15:34
74,20K,1:02:18,0:15:29,"3,06","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:06,2023-12-03T01:02:18,2023-12-03T00:15:29
74,Half,1:05:41,0:03:24,"3,06","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:06,2023-12-03T01:05:41,2023-12-03T00:03:24
74,25K,1:17:57,0:15:40,"3,08","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:08,2023-12-03T01:17:57,2023-12-03T00:15:40
74,30K,1:33:43,0:15:46,"3,09","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:09,2023-12-03T01:33:43,2023-12-03T00:15:46
74,35K,1:49:56,0:16:12,"3,14","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:14,2023-12-03T01:49:56,2023-12-03T00:16:12
74,40K,2:06:09,0:16:13,"3,15","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:15,2023-12-03T02:06:09,2023-12-03T00:16:13
74,META,2:13:06,0:06:57,"3,10","PINTO, RUI",M,57,Top 25,2023-12-03T00:03:10,2023-12-03T02:13:06,2023-12-03T00:06:57
385,5K,0:15:39,0:15:39,"0,00","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:39,2023-12-03T00:15:39
385,10K,0:31:12,0:15:33,"3,07","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:07,2023-12-03T00:31:12,2023-12-03T00:15:33
385,15K,0:46:47,0:15:34,"3,07","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:07,2023-12-03T00:46:47,2023-12-03T00:15:34
385,20K,1:02:16,0:15:29,"3,06","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:06,2023-12-03T01:02:16,2023-12-03T00:15:29
385,Half,1:05:40,0:03:24,"3,06","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:06,2023-12-03T01:05:40,2023-12-03T00:03:24
385,25K,1:17:55,0:15:39,"3,08","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:08,2023-12-03T01:17:55,2023-12-03T00:15:39
385,30K,1:33:41,0:15:46,"3,09","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:09,2023-12-03T01:33:41,2023-12-03T00:15:46
385,35K,1:49:53,0:16:13,"3,15","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:15,2023-12-03T01:49:53,2023-12-03T00:16:13
385,40K,2:06:05,0:16:12,"3,14","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:14,2023-12-03T02:06:05,2023-12-03T00:16:12
385,META,2:13:16,0:07:09,"3,15","GRANO, GIOVANNI",M,58,Top 25,2023-12-03T00:03:15,2023-12-03T02:13:16,2023-12-03T00:07:09
405,5K,0:15:39,0:15:39,"0,00","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:39,2023-12-03T00:15:39
405,10K,0:31:12,0:15:33,"3,07","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:07,2023-12-03T00:31:12,2023-12-03T00:15:33
405,15K,0:46:46,0:15:35,"3,07","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:07,2023-12-03T00:46:46,2023-12-03T00:15:35
405,20K,1:02:16,0:15:30,"3,06","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:06,2023-12-03T01:02:16,2023-12-03T00:15:30
405,Half,1:05:39,0:03:23,"3,05","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:05,2023-12-03T01:05:39,2023-12-03T00:03:23
405,25K,1:17:55,0:15:38,"3,08","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:08,2023-12-03T01:17:55,2023-12-03T00:15:38
405,30K,1:33:39,0:15:44,"3,09","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:09,2023-12-03T01:33:39,2023-12-03T00:15:44
405,35K,1:49:54,0:16:15,"3,15","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:15,2023-12-03T01:49:54,2023-12-03T00:16:15
405,40K,2:06:08,0:16:14,"3,15","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:15,2023-12-03T02:06:08,2023-12-03T00:16:14
405,META,2:13:29,0:07:21,"3,21","GODEFROY, ALEXIS",M,59,Top 25,2023-12-03T00:03:21,2023-12-03T02:13:29,2023-12-03T00:07:21
78,5K,0:15:32,0:15:32,"0,00","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:32,2023-12-03T00:15:32
78,10K,0:31:15,0:15:42,"3,08","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:08,2023-12-03T00:31:15,2023-12-03T00:15:42
78,15K,0:46:48,0:15:33,"3,07","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:07,2023-12-03T00:46:48,2023-12-03T00:15:33
78,20K,1:02:17,0:15:30,"3,06","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:06,2023-12-03T01:02:17,2023-12-03T00:15:30
78,Half,1:05:41,0:03:23,"3,05","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:05,2023-12-03T01:05:41,2023-12-03T00:03:23
78,25K,1:17:56,0:15:38,"3,08","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:08,2023-12-03T01:17:56,2023-12-03T00:15:38
78,30K,1:33:43,0:15:47,"3,09","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:09,2023-12-03T01:33:43,2023-12-03T00:15:47
78,35K,1:49:56,0:16:14,"3,15","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:15,2023-12-03T01:49:56,2023-12-03T00:16:14
78,40K,2:06:14,0:16:18,"3,16","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:16,2023-12-03T02:06:14,2023-12-03T00:16:18
78,META,2:13:51,0:07:36,"3,28","OMAR, OMAR HASSAN",M,60,Top 25,2023-12-03T00:03:28,2023-12-03T02:13:51,2023-12-03T00:07:36
103,5K,0:15:40,0:15:40,"0,00","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:40,2023-12-03T00:15:40
103,10K,0:31:14,0:15:34,"3,07","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:07,2023-12-03T00:31:14,2023-12-03T00:15:34
103,15K,0:46:48,0:15:35,"3,07","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:07,2023-12-03T00:46:48,2023-12-03T00:15:35
103,20K,1:02:16,0:15:28,"3,06","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:06,2023-12-03T01:02:16,2023-12-03T00:15:28
103,Half,1:05:41,0:03:24,"3,06","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:06,2023-12-03T01:05:41,2023-12-03T00:03:24
103,25K,1:17:56,0:15:39,"3,08","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:08,2023-12-03T01:17:56,2023-12-03T00:15:39
103,30K,1:33:48,0:15:52,"3,10","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:10,2023-12-03T01:33:48,2023-12-03T00:15:52
103,35K,1:50:15,0:16:27,"3,17","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:17,2023-12-03T01:50:15,2023-12-03T00:16:27
103,40K,2:06:37,0:16:22,"3,16","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:16,2023-12-03T02:06:37,2023-12-03T00:16:22
103,META,2:13:53,0:07:16,"3,19","FREDDY, GUIMARD",M,61,Top 25,2023-12-03T00:03:19,2023-12-03T02:13:53,2023-12-03T00:07:16
27,5K,0:14:55,0:14:55,"0,00","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:00:00,2023-12-03T00:14:55,2023-12-03T00:14:55
27,10K,0:29:41,0:14:46,"2,57","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:02:57,2023-12-03T00:29:41,2023-12-03T00:14:46
27,15K,0:44:36,0:14:55,"2,59","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:02:59,2023-12-03T00:44:36,2023-12-03T00:14:55
27,20K,0:59:31,0:14:56,"2,59","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:02:59,2023-12-03T00:59:31,2023-12-03T00:14:56
27,Half,1:02:52,0:03:21,"3,03","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:03:03,2023-12-03T01:02:52,2023-12-03T00:03:21
27,25K,1:14:43,0:15:12,"3,02","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:03:02,2023-12-03T01:14:43,2023-12-03T00:15:12
27,30K,1:29:46,0:15:02,"3,00","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:03:00,2023-12-03T01:29:46,2023-12-03T00:15:02
27,35K,1:45:26,0:15:40,"3,08","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:03:08,2023-12-03T01:45:26,2023-12-03T00:15:40
27,40K,2:04:31,0:19:06,"3,49","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:03:49,2023-12-03T02:04:31,2023-12-03T00:19:06
27,META,2:13:57,0:09:25,"4,17","BELACHEW, GODADAW",M,62,Top 25,2023-12-03T00:04:17,2023-12-03T02:13:57,2023-12-03T00:09:25
403,5K,0:15:42,0:15:42,"0,00","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:42,2023-12-03T00:15:42
403,10K,0:31:14,0:15:33,"3,07","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:07,2023-12-03T00:31:14,2023-12-03T00:15:33
403,15K,0:46:49,0:15:34,"3,07","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:07,2023-12-03T00:46:49,2023-12-03T00:15:34
403,20K,1:02:18,0:15:29,"3,06","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:06,2023-12-03T01:02:18,2023-12-03T00:15:29
403,Half,1:05:42,0:03:24,"3,06","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:06,2023-12-03T01:05:42,2023-12-03T00:03:24
403,25K,1:17:57,0:15:39,"3,08","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:08,2023-12-03T01:17:57,2023-12-03T00:15:39
403,30K,1:33:40,0:15:44,"3,09","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:09,2023-12-03T01:33:40,2023-12-03T00:15:44
403,35K,1:49:55,0:16:14,"3,15","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:15,2023-12-03T01:49:55,2023-12-03T00:16:14
403,40K,2:06:28,0:16:33,"3,19","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:19,2023-12-03T02:06:28,2023-12-03T00:16:33
403,META,2:14:05,0:07:37,"3,28","YADGAROV, ISKANDER",M,63,Top 25,2023-12-03T00:03:28,2023-12-03T02:14:05,2023-12-03T00:07:37
481,5K,0:15:38,0:15:38,"0,00","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:38,2023-12-03T00:15:38
481,10K,0:31:12,0:15:33,"3,07","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:07,2023-12-03T00:31:12,2023-12-03T00:15:33
481,15K,0:46:46,0:15:34,"3,07","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:07,2023-12-03T00:46:46,2023-12-03T00:15:34
481,20K,"",0:15:31,"3,06","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:06,,2023-12-03T00:15:31
481,Half,1:05:39,0:03:22,"3,04","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:04,2023-12-03T01:05:39,2023-12-03T00:03:22
481,25K,1:17:54,0:15:38,"3,08","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:08,2023-12-03T01:17:54,2023-12-03T00:15:38
481,30K,1:33:45,0:15:51,"3,10","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:10,2023-12-03T01:33:45,2023-12-03T00:15:51
481,35K,1:50:15,0:16:30,"3,18","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:18,2023-12-03T01:50:15,2023-12-03T00:16:30
481,40K,2:06:47,0:16:31,"3,18","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:18,2023-12-03T02:06:47,2023-12-03T00:16:31
481,META,2:14:18,0:07:31,"3,25","GUERFI, RIAD",M,64,Top 25,2023-12-03T00:03:25,2023-12-03T02:14:18,2023-12-03T00:07:31
154,5K,0:15:58,0:15:58,"0,00","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:58,2023-12-03T00:15:58
154,10K,0:32:00,0:16:01,"3,12","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:12,2023-12-03T00:32:00,2023-12-03T00:16:01
154,15K,0:47:59,0:15:59,"3,12","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:12,2023-12-03T00:47:59,2023-12-03T00:15:59
154,20K,1:03:55,0:15:56,"3,11","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:11,2023-12-03T01:03:55,2023-12-03T00:15:56
154,Half,1:07:26,0:03:31,"3,12","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:12,2023-12-03T01:07:26,2023-12-03T00:03:31
154,25K,1:20:06,0:16:11,"3,14","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:14,2023-12-03T01:20:06,2023-12-03T00:16:11
154,30K,1:35:53,0:15:48,"3,10","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:10,2023-12-03T01:35:53,2023-12-03T00:15:48
154,35K,1:51:54,0:16:01,"3,12","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:12,2023-12-03T01:51:54,2023-12-03T00:16:01
154,40K,2:07:44,0:15:50,"3,10","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:10,2023-12-03T02:07:44,2023-12-03T00:15:50
154,META,2:14:32,0:06:47,"3,05","ROLLI, DOMINIK",M,65,Top 25,2023-12-03T00:03:05,2023-12-03T02:14:32,2023-12-03T00:06:47
107,5K,0:15:44,0:15:44,"0,00","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:44,2023-12-03T00:15:44
107,10K,0:31:35,0:15:51,"3,10","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:10,2023-12-03T00:31:35,2023-12-03T00:15:51
107,15K,0:47:29,0:15:54,"3,11","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:11,2023-12-03T00:47:29,2023-12-03T00:15:54
107,20K,1:03:15,0:15:46,"3,09","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:09,2023-12-03T01:03:15,2023-12-03T00:15:46
107,Half,1:06:46,0:03:30,"3,11","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:11,2023-12-03T01:06:46,2023-12-03T00:03:30
107,25K,1:19:22,0:16:07,"3,13","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:13,2023-12-03T01:19:22,2023-12-03T00:16:07
107,30K,1:35:22,0:15:59,"3,12","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:12,2023-12-03T01:35:22,2023-12-03T00:15:59
107,35K,1:51:49,0:16:28,"3,18","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:18,2023-12-03T01:51:49,2023-12-03T00:16:28
107,40K,2:07:54,0:16:04,"3,13","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:13,2023-12-03T02:07:54,2023-12-03T00:16:04
107,META,2:14:53,0:06:58,"3,10","TIELSEMA, REMYO",M,66,Top 25,2023-12-03T00:03:10,2023-12-03T02:14:53,2023-12-03T00:06:58
64,5K,0:15:09,0:15:09,"0,00","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:09,2023-12-03T00:15:09
64,10K,0:30:16,0:15:07,"3,01","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:03:01,2023-12-03T00:30:16,2023-12-03T00:15:07
64,15K,0:45:29,0:15:14,"3,03","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:03:03,2023-12-03T00:45:29,2023-12-03T00:15:14
64,20K,1:00:40,0:15:11,"3,02","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:03:02,2023-12-03T01:00:40,2023-12-03T00:15:11
64,Half,1:04:02,0:03:21,"3,03","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:03:03,2023-12-03T01:04:02,2023-12-03T00:03:21
64,25K,1:16:05,0:15:24,"3,05","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:03:05,2023-12-03T01:16:05,2023-12-03T00:15:24
64,30K,1:31:19,0:15:14,"3,03","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:03:03,2023-12-03T01:31:19,2023-12-03T00:15:14
64,35K,1:47:08,0:15:49,"3,10","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:03:10,2023-12-03T01:47:08,2023-12-03T00:15:49
64,40K,2:05:06,0:17:59,"3,36","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:03:36,2023-12-03T02:05:06,2023-12-03T00:17:59
64,META,2:15:00,0:09:52,"4,30","TONOSA, HIKO",M,67,Top 25,2023-12-03T00:04:30,2023-12-03T02:15:00,2023-12-03T00:09:52
121,5K,0:16:11,0:16:11,"0,00","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:11,2023-12-03T00:16:11
121,10K,0:32:22,0:16:10,"3,14","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:14,2023-12-03T00:32:22,2023-12-03T00:16:10
121,15K,0:48:37,0:16:15,"3,15","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:15,2023-12-03T00:48:37,2023-12-03T00:16:15
121,20K,1:04:40,0:16:03,"3,13","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:13,2023-12-03T01:04:40,2023-12-03T00:16:03
121,Half,1:08:15,0:03:36,"3,17","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:17,2023-12-03T01:08:15,2023-12-03T00:03:36
121,25K,1:20:56,0:16:16,"3,15","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:15,2023-12-03T01:20:56,2023-12-03T00:16:16
121,30K,1:36:55,0:15:59,"3,12","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:12,2023-12-03T01:36:55,2023-12-03T00:15:59
121,35K,1:52:55,0:16:00,"3,12","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:12,2023-12-03T01:52:55,2023-12-03T00:16:00
121,40K,2:08:35,0:15:41,"3,08","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:08,2023-12-03T02:08:35,2023-12-03T00:15:41
121,META,2:15:16,0:06:40,"3,02","LOPES, MAXIME",M,68,Top 25,2023-12-03T00:03:02,2023-12-03T02:15:16,2023-12-03T00:06:40
104,5K,0:16:03,0:16:03,"0,00","NASH, DAN",M,69,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:03,2023-12-03T00:16:03
104,10K,0:31:59,0:15:56,"3,11","NASH, DAN",M,69,Top 25,2023-12-03T00:03:11,2023-12-03T00:31:59,2023-12-03T00:15:56
104,15K,0:47:58,0:15:59,"3,12","NASH, DAN",M,69,Top 25,2023-12-03T00:03:12,2023-12-03T00:47:58,2023-12-03T00:15:59
104,20K,1:03:54,0:15:56,"3,11","NASH, DAN",M,69,Top 25,2023-12-03T00:03:11,2023-12-03T01:03:54,2023-12-03T00:15:56
104,Half,1:07:25,0:03:31,"3,12","NASH, DAN",M,69,Top 25,2023-12-03T00:03:12,2023-12-03T01:07:25,2023-12-03T00:03:31
104,25K,1:20:05,0:16:11,"3,14","NASH, DAN",M,69,Top 25,2023-12-03T00:03:14,2023-12-03T01:20:05,2023-12-03T00:16:11
104,30K,1:36:13,0:16:07,"3,13","NASH, DAN",M,69,Top 25,2023-12-03T00:03:13,2023-12-03T01:36:13,2023-12-03T00:16:07
104,35K,1:52:27,0:16:15,"3,15","NASH, DAN",M,69,Top 25,2023-12-03T00:03:15,2023-12-03T01:52:27,2023-12-03T00:16:15
104,40K,2:08:26,0:15:59,"3,12","NASH, DAN",M,69,Top 25,2023-12-03T00:03:12,2023-12-03T02:08:26,2023-12-03T00:15:59
104,META,2:15:19,0:06:52,"3,08","NASH, DAN",M,69,Top 25,2023-12-03T00:03:08,2023-12-03T02:15:19,2023-12-03T00:06:52
156,5K,0:15:46,0:15:46,"0,00","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:00:00,2023-12-03T00:15:46,2023-12-03T00:15:46
156,10K,0:31:57,0:16:12,"3,14","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:14,2023-12-03T00:31:57,2023-12-03T00:16:12
156,15K,0:48:00,0:16:02,"3,12","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:12,2023-12-03T00:48:00,2023-12-03T00:16:02
156,20K,1:03:56,0:15:56,"3,11","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:11,2023-12-03T01:03:56,2023-12-03T00:15:56
156,Half,1:07:26,0:03:31,"3,12","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:12,2023-12-03T01:07:26,2023-12-03T00:03:31
156,25K,1:20:07,0:16:11,"3,14","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:14,2023-12-03T01:20:07,2023-12-03T00:16:11
156,30K,1:36:10,0:16:04,"3,13","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:13,2023-12-03T01:36:10,2023-12-03T00:16:04
156,35K,1:52:29,0:16:18,"3,16","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:16,2023-12-03T01:52:29,2023-12-03T00:16:18
156,40K,2:08:28,0:16:00,"3,12","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:12,2023-12-03T02:08:28,2023-12-03T00:16:00
156,META,2:15:28,0:06:59,"3,11","LE BIHAN, KRILAN",M,70,Top 25,2023-12-03T00:03:11,2023-12-03T02:15:28,2023-12-03T00:06:59
137,5K,0:16:00,0:16:00,"0,00","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:00:00,2023-12-03T00:16:00,2023-12-03T00:16:00
137,10K,0:32:01,0:16:02,"3,12","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:03:12,2023-12-03T00:32:01,2023-12-03T00:16:02
137,15K,0:48:03,0:16:01,"3,12","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:03:12,2023-12-03T00:48:03,2023-12-03T00:16:01
137,20K,1:03:57,0:15:54,"3,11","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:03:11,2023-12-03T01:03:57,2023-12-03T00:15:54
137,Half,1:07:27,0:03:30,"3,11","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:03:11,2023-12-03T01:07:27,2023-12-03T00:03:30
137,25K,1:20:08,0:16:12,"3,14","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:03:14,2023-12-03T01:20:08,2023-12-03T00:16:12
137,30K,1:36:19,0:16:11,"3,14","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:03:14,2023-12-03T01:36:19,2023-12-03T00:16:11
137,35K,1:52:32,0:16:12,"3,14","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:03:14,2023-12-03T01:52:32,2023-12-03T00:16:12
137,40K,2:08:37,0:16:06,"3,13","LEDUC, CLÉMENT",M,71,Top 25,2023-12-03T00:03:13,2023-12-03T02:08:37,2023-12-03T00:16:06
