RACE NUMBER,DISTANCE,TIEMPO,PARTIAL,PACE
914,5K,0:16:56,0:16:56,"0,00"
914,10K,0:33:53,0:16:58,"3,24"
914,15K,0:50:57,0:17:03,"3,25"
914,20K,1:07:53,0:16:56,"3,23"
914,Half,1:11:37,0:03:45,"3,25"
914,25K,1:25:00,0:17:08,"3,26"
914,30K,1:41:49,0:16:49,"3,22"
914,35K,1:58:49,0:16:59,"3,24"
914,40K,2:15:29,0:16:40,"3,20"
914,META,2:22:38,0:07:09,"3,15"
911,5K,0:16:56,0:16:56,"0,00"
911,10K,0:33:52,0:16:56,"3,23"
911,15K,0:50:54,0:17:03,"3,25"
911,20K,1:07:47,0:16:53,"3,23"
911,Half,1:11:31,0:03:43,"3,23"
911,25K,1:24:48,0:17:00,"3,24"
911,30K,1:41:51,0:17:03,"3,25"
911,35K,1:58:53,0:17:03,"3,25"
911,40K,2:15:36,0:16:42,"3,20"
911,META,2:22:45,0:07:09,"3,15"
881,5K,0:16:31,0:16:31,"0,00"
881,10K,0:33:05,0:16:34,"3,19"
881,15K,0:49:43,0:16:37,"3,19"
881,20K,1:06:20,0:16:37,"3,19"
881,Half,1:09:59,0:03:39,"3,20"
881,25K,1:23:08,0:16:49,"3,22"
881,30K,1:40:21,0:17:12,"3,26"
881,35K,1:57:49,0:17:28,"3,30"
881,40K,2:15:13,0:17:25,"3,29"
881,META,2:22:48,0:07:35,"3,27"
44,5K,0:15:08,0:15:08,"0,00"
44,10K,0:30:15,0:15:07,"3,01"
44,15K,0:45:31,0:15:16,"3,03"
44,20K,1:00:40,0:15:09,"3,02"
44,Half,1:04:01,0:03:21,"3,03"
44,25K,1:16:05,0:15:26,"3,05"
44,30K,1:35:50,0:19:44,"3,57"
44,35K,1:54:49,0:18:59,"3,48"
44,40K,2:14:14,0:19:25,"3,53"
44,META,2:22:53,0:08:39,"3,56"
902,5K,0:17:12,0:17:12,"0,00"
902,10K,0:34:15,0:17:02,"3,24"
902,15K,0:51:09,0:16:54,"3,23"
902,20K,1:08:13,0:17:04,"3,25"
902,Half,1:12:00,0:03:47,"3,27"
902,25K,1:25:16,0:17:04,"3,25"
902,30K,1:42:15,0:16:59,"3,24"
902,35K,1:59:17,0:17:02,"3,24"
902,40K,2:15:53,0:16:35,"3,19"
902,META,2:22:52,0:06:59,"3,11"
780,5K,0:17:08,0:17:08,"0,00"
780,10K,0:34:11,0:17:03,"3,25"
780,15K,0:51:07,0:16:56,"3,23"
780,20K,1:08:09,0:17:03,"3,25"
780,Half,1:11:55,0:03:46,"3,26"
780,25K,1:25:14,0:17:04,"3,25"
780,30K,1:42:13,0:16:59,"3,24"
780,35K,1:59:15,0:17:03,"3,25"
780,40K,2:15:45,0:16:29,"3,18"
780,META,2:22:53,0:07:08,"3,15"
745,5K,0:17:03,0:17:03,"0,00"
745,10K,0:33:53,0:16:50,"3,22"
745,15K,0:50:51,0:16:59,"3,24"
745,20K,1:07:45,0:16:53,"3,23"
745,Half,1:11:28,0:03:43,"3,23"
745,25K,1:24:36,0:16:51,"3,22"
745,30K,1:41:35,0:16:59,"3,24"
745,35K,1:58:23,0:16:49,"3,22"
745,40K,2:15:22,0:16:58,"3,24"
745,META,2:22:51,0:07:29,"3,25"
417,5K,0:16:40,0:16:40,"0,00"
417,10K,0:33:30,0:16:49,"3,22"
417,15K,0:50:24,0:16:54,"3,23"
417,20K,1:07:06,0:16:42,"3,20"
417,Half,1:10:47,0:03:42,"3,22"
417,25K,1:24:03,0:16:57,"3,23"
417,30K,1:41:11,0:17:08,"3,26"
417,35K,1:58:30,0:17:19,"3,28"
417,40K,2:15:39,0:17:10,"3,26"
417,META,2:22:58,0:07:18,"3,20"
774,5K,0:16:32,0:16:32,"0,00"
774,10K,0:33:04,0:16:31,"3,18"
774,15K,0:49:41,0:16:37,"3,19"
774,20K,1:06:18,0:16:37,"3,19"
774,Half,1:09:57,0:03:39,"3,20"
774,25K,1:23:06,0:16:48,"3,22"
774,30K,1:39:59,0:16:53,"3,23"
774,35K,1:57:31,0:17:32,"3,30"
774,40K,2:15:27,0:17:56,"3,35"
774,META,2:22:59,0:07:32,"3,26"
523,5K,0:17:03,0:17:03,"0,00"
523,10K,0:34:02,0:16:59,"3,24"
523,15K,0:51:02,0:17:00,"3,24"
523,20K,1:07:54,0:16:53,"3,23"
523,Half,1:11:40,0:03:45,"3,25"
523,25K,1:25:02,0:17:07,"3,25"
523,30K,1:41:53,0:16:51,"3,22"
523,35K,1:58:57,0:17:04,"3,25"
523,40K,2:15:51,0:16:55,"3,23"
523,META,2:23:01,0:07:09,"3,15"
462,5K,0:16:45,0:16:45,"0,00"
462,10K,0:33:20,0:16:34,"3,19"
462,15K,0:50:00,0:16:40,"3,20"
462,20K,1:06:42,0:16:42,"3,20"
462,Half,1:10:24,0:03:43,"3,23"
462,25K,1:23:30,0:16:48,"3,22"
462,30K,1:40:22,0:16:52,"3,22"
462,35K,1:57:51,0:17:30,"3,30"
462,40K,2:15:35,0:17:44,"3,33"
462,META,2:23:10,0:07:33,"3,26"
169,5K,0:16:32,0:16:32,"0,00"
169,10K,0:32:59,0:16:26,"3,17"
169,15K,0:49:29,0:16:31,"3,18"
169,20K,1:05:56,0:16:26,"3,17"
169,Half,1:09:37,0:03:41,"3,21"
169,25K,1:22:31,0:16:36,"3,19"
169,30K,1:39:09,0:16:37,"3,19"
169,35K,1:56:57,0:17:48,"3,34"
169,40K,2:15:28,0:18:32,"3,42"
169,META,2:23:14,0:07:45,"3,32"
472,5K,0:17:09,0:17:09,"0,00"
472,10K,0:34:13,0:17:04,"3,25"
472,15K,0:51:10,0:16:56,"3,23"
472,20K,1:08:00,0:16:50,"3,22"
472,Half,1:11:40,0:03:40,"3,21"
472,25K,1:24:54,0:16:54,"3,23"
472,30K,1:41:54,0:17:01,"3,24"
472,35K,1:58:55,0:17:00,"3,24"
472,40K,2:15:51,0:16:56,"3,23"
472,META,2:23:09,0:07:18,"3,20"
738,5K,0:16:37,0:16:37,"0,00"
738,10K,0:33:21,0:16:44,"3,21"
738,15K,0:50:13,0:16:53,"3,23"
738,20K,1:06:59,0:16:45,"3,21"
738,Half,1:10:41,0:03:42,"3,22"
738,25K,1:23:57,0:16:58,"3,24"
738,30K,1:41:13,0:17:16,"3,27"
738,35K,1:58:43,0:17:30,"3,30"
738,40K,2:15:54,0:17:12,"3,26"
738,META,2:23:13,0:07:18,"3,20"
651,5K,0:16:59,0:16:59,"0,00"
651,10K,0:33:55,0:16:56,"3,23"
651,15K,0:50:57,0:17:02,"3,24"
651,20K,1:07:49,0:16:52,"3,22"
651,Half,1:11:32,0:03:42,"3,22"
651,25K,1:24:41,0:16:51,"3,22"
651,30K,1:41:43,0:17:03,"3,25"
651,35K,1:58:57,0:17:13,"3,27"
651,40K,2:15:54,0:16:57,"3,23"
651,META,2:23:12,0:07:18,"3,20"
352,5K,0:16:59,0:16:59,"0,00"
352,10K,0:33:57,0:16:59,"3,24"
352,15K,0:50:59,0:17:01,"3,24"
352,20K,1:07:56,0:16:57,"3,23"
352,Half,1:11:41,0:03:46,"3,26"
352,25K,1:25:03,0:17:07,"3,25"
352,30K,1:41:54,0:16:51,"3,22"
352,35K,1:58:59,0:17:05,"3,25"
352,40K,2:15:46,0:16:47,"3,21"
352,META,2:23:16,0:07:29,"3,25"
739,5K,0:17:03,0:17:03,"0,00"
739,10K,0:33:54,0:16:51,"3,22"
739,15K,0:50:58,0:17:04,"3,25"
739,20K,1:07:55,0:16:56,"3,23"
739,Half,1:11:39,0:03:44,"3,24"
739,25K,1:24:59,0:17:04,"3,25"
739,30K,1:41:56,0:16:57,"3,23"
739,35K,1:58:57,0:17:01,"3,24"
739,40K,2:15:48,0:16:51,"3,22"
739,META,2:23:11,0:07:23,"3,22"
686,5K,0:16:58,0:16:58,"0,00"
686,10K,0:33:51,0:16:54,"3,23"
686,15K,0:50:54,0:17:02,"3,24"
686,20K,1:07:50,0:16:57,"3,23"
686,Half,1:11:36,0:03:45,"3,25"
686,25K,1:24:59,0:17:08,"3,26"
686,30K,1:41:48,0:16:49,"3,22"
686,35K,1:58:55,0:17:07,"3,25"
686,40K,2:15:50,0:16:55,"3,23"
686,META,2:23:09,0:07:20,"3,20"
605,5K,0:17:00,0:17:00,"0,00"
605,10K,0:33:55,0:16:54,"3,23"
605,15K,0:50:58,0:17:03,"3,25"
605,20K,1:07:57,0:16:59,"3,24"
605,Half,1:11:40,0:03:44,"3,24"
605,25K,1:25:03,0:17:06,"3,25"
605,30K,1:41:56,0:16:54,"3,23"
605,35K,1:58:57,0:17:01,"3,24"
605,40K,2:15:55,0:16:57,"3,23"
605,META,2:23:17,0:07:22,"3,21"
688,5K,0:16:57,0:16:57,"0,00"
688,10K,0:33:38,0:16:42,"3,20"
688,15K,0:50:21,0:16:43,"3,21"
688,20K,1:07:03,0:16:42,"3,20"
688,Half,1:10:44,0:03:41,"3,21"
688,25K,1:23:51,0:16:48,"3,22"
688,30K,1:40:45,0:16:54,"3,23"
688,35K,1:57:56,0:17:10,"3,26"
688,40K,2:15:32,0:17:36,"3,31"
688,META,2:23:20,0:07:48,"3,33"
415,5K,0:16:33,0:16:33,"0,00"
415,10K,0:33:01,0:16:28,"3,18"
415,15K,0:49:29,0:16:29,"3,18"
415,20K,1:05:59,0:16:30,"3,18"
415,Half,1:09:38,0:03:38,"3,19"
415,25K,1:22:45,0:16:45,"3,21"
415,30K,1:39:56,0:17:11,"3,26"
415,35K,1:57:34,0:17:38,"3,32"
415,40K,2:15:18,0:17:45,"3,33"
415,META,2:23:27,0:08:07,"3,42"
727,5K,0:16:33,0:16:33,"0,00"
727,10K,0:33:00,0:16:27,"3,17"
727,15K,0:49:29,0:16:30,"3,18"
727,20K,1:05:56,0:16:26,"3,17"
727,Half,1:09:37,0:03:41,"3,21"
727,25K,1:22:31,0:16:36,"3,19"
727,30K,1:39:09,0:16:38,"3,20"
727,35K,1:56:44,0:17:35,"3,31"
727,40K,2:15:29,0:18:44,"3,45"
727,META,2:23:27,0:07:58,"3,38"
754,5K,0:17:04,0:17:04,"0,00"
754,10K,0:34:02,0:16:58,"3,24"
754,15K,0:51:01,0:17:00,"3,24"
754,20K,1:07:56,0:16:55,"3,23"
754,Half,1:11:39,0:03:43,"3,23"
754,25K,1:25:01,0:17:05,"3,25"
754,30K,1:41:54,0:16:52,"3,22"
754,35K,1:58:55,0:17:01,"3,24"
754,40K,2:15:54,0:17:00,"3,24"
754,META,2:23:24,0:07:29,"3,25"
668,5K,0:16:37,0:16:37,"0,00"
668,10K,0:33:10,0:16:32,"3,18"
668,15K,0:49:52,0:16:43,"3,21"
668,20K,1:06:30,0:16:38,"3,20"
668,Half,1:10:11,0:03:41,"3,21"
668,25K,1:23:25,0:16:54,"3,23"
668,30K,1:40:49,0:17:24,"3,29"
668,35K,1:58:58,0:18:09,"3,38"
668,40K,2:15:56,0:16:58,"3,24"
668,META,2:23:27,0:07:30,"3,25"
497,5K,0:16:35,0:16:35,"0,00"
497,10K,0:33:30,0:16:56,"3,23"
497,15K,0:50:23,0:16:52,"3,22"
497,20K,1:07:25,0:17:03,"3,25"
497,Half,1:11:11,0:03:46,"3,26"
497,25K,1:24:33,0:17:07,"3,25"
497,30K,1:41:44,0:17:11,"3,26"
497,35K,1:58:57,0:17:14,"3,27"
497,40K,2:15:57,0:17:00,"3,24"
497,META,2:23:30,0:07:32,"3,26"
455,5K,0:16:55,0:16:55,"0,00"
455,10K,0:33:50,0:16:56,"3,23"
455,15K,0:50:52,0:17:01,"3,24"
455,20K,1:07:50,0:16:58,"3,24"
455,Half,1:11:36,0:03:46,"3,26"
455,25K,1:24:57,0:17:07,"3,25"
455,30K,1:41:48,0:16:51,"3,22"
455,35K,1:58:53,0:17:06,"3,25"
455,40K,2:15:49,0:16:55,"3,23"
455,META,2:23:26,0:07:37,"3,28"
568,5K,0:17:04,0:17:04,"0,00"
568,10K,0:33:57,0:16:54,"3,23"
568,15K,0:50:58,0:17:00,"3,24"
568,20K,1:07:50,0:16:53,"3,23"
568,Half,1:11:34,0:03:43,"3,23"
568,25K,1:24:51,0:17:00,"3,24"
568,30K,1:41:53,0:17:03,"3,25"
568,35K,1:58:59,0:17:05,"3,25"
568,40K,2:16:01,0:17:03,"3,25"
568,META,2:23:33,0:07:32,"3,26"
1782,5K,0:17:01,0:17:01,"0,00"
1782,10K,0:33:58,0:16:57,"3,23"
1782,15K,0:51:02,0:17:03,"3,25"
1782,20K,1:07:57,0:16:55,"3,23"
1782,Half,1:11:41,0:03:45,"3,25"
1782,25K,1:25:03,0:17:07,"3,25"
1782,30K,1:41:59,0:16:56,"3,23"
1782,35K,1:59:00,0:17:00,"3,24"
1782,40K,2:16:07,0:17:08,"3,26"
1782,META,2:23:34,0:07:26,"3,23"
2494,5K,0:17:10,0:17:10,"0,00"
2494,10K,0:34:18,0:17:08,"3,26"
2494,15K,0:51:26,0:17:07,"3,25"
2494,20K,1:08:29,0:17:03,"3,25"
2494,Half,1:12:14,0:03:46,"3,26"
2494,25K,1:25:25,0:16:57,"3,23"
2494,30K,1:42:26,0:17:00,"3,24"
2494,35K,1:59:30,0:17:04,"3,25"
2494,40K,2:16:28,0:16:59,"3,24"
2494,META,2:23:31,0:07:02,"3,12"
535,5K,0:16:36,0:16:36,"0,00"
535,10K,0:33:08,0:16:32,"3,18"
535,15K,0:49:47,0:16:40,"3,20"
535,20K,1:06:29,0:16:42,"3,20"
535,Half,1:10:10,0:03:41,"3,21"
535,25K,1:23:18,0:16:49,"3,22"
535,30K,1:40:29,0:17:10,"3,26"
535,35K,1:58:19,0:17:50,"3,34"
535,40K,2:15:56,0:17:38,"3,32"
535,META,2:23:37,0:07:40,"3,30"
703,5K,0:17:01,0:17:01,"0,00"
703,10K,0:34:00,0:16:58,"3,24"
703,15K,0:51:02,0:17:02,"3,24"
703,20K,1:07:58,0:16:56,"3,23"
703,Half,1:11:41,0:03:44,"3,24"
703,25K,1:25:06,0:17:08,"3,26"
703,30K,1:42:02,0:16:57,"3,23"
703,35K,1:59:10,0:17:08,"3,26"
703,40K,2:16:13,0:17:03,"3,25"
703,META,2:23:39,0:07:25,"3,23"
704,5K,0:17:08,0:17:08,"0,00"
704,10K,0:34:12,0:17:04,"3,25"
704,15K,0:51:08,0:16:56,"3,23"
704,20K,1:08:11,0:17:03,"3,25"
704,Half,1:11:58,0:03:48,"3,28"
704,25K,1:25:11,0:17:00,"3,24"
704,30K,1:42:07,0:16:56,"3,23"
704,35K,1:59:20,0:17:13,"3,27"
704,40K,2:16:21,0:17:02,"3,24"
704,META,2:23:37,0:07:15,"3,18"
683,5K,0:16:32,0:16:32,"0,00"
683,10K,0:33:18,0:16:45,"3,21"
683,15K,0:50:14,0:16:56,"3,23"
683,20K,1:07:06,0:16:53,"3,23"
683,Half,1:10:48,0:03:41,"3,21"
683,25K,1:24:09,0:17:03,"3,25"
683,30K,1:41:19,0:17:09,"3,26"
683,35K,1:58:48,0:17:30,"3,30"
683,40K,2:16:14,0:17:26,"3,29"
683,META,2:23:41,0:07:26,"3,23"
799,5K,0:17:01,0:17:01,"0,00"
799,10K,0:33:57,0:16:56,"3,23"
799,15K,0:51:00,0:17:04,"3,25"
799,20K,1:07:55,0:16:55,"3,23"
799,Half,1:11:41,0:03:45,"3,25"
799,25K,1:25:03,0:17:07,"3,25"
799,30K,1:42:02,0:16:59,"3,24"
799,35K,1:59:12,0:17:10,"3,26"
799,40K,2:16:11,0:16:59,"3,24"
799,META,2:23:43,0:07:32,"3,26"
710,5K,0:16:40,0:16:40,"0,00"
710,10K,0:33:27,0:16:48,"3,22"
710,15K,"",0:16:46,"3,21"
710,20K,1:07:08,0:16:55,"3,23"
710,Half,1:10:51,0:03:42,"3,22"
710,25K,1:24:30,0:17:21,"3,28"
710,30K,1:41:53,0:17:24,"3,29"
710,35K,1:59:19,0:17:26,"3,29"
710,40K,"","",""
710,META,2:23:44,"",""
792,5K,0:17:05,0:17:05,"0,00"
792,10K,0:33:49,0:16:44,"3,21"
792,15K,0:50:42,0:16:53,"3,23"
792,20K,1:07:32,0:16:49,"3,22"
792,Half,1:11:14,0:03:43,"3,23"
792,25K,1:24:37,0:17:05,"3,25"
792,30K,1:41:42,0:17:06,"3,25"
792,35K,1:58:56,0:17:13,"3,27"
792,40K,2:16:16,0:17:21,"3,28"
792,META,2:23:40,0:07:23,"3,22"
510,5K,0:16:33,0:16:33,"0,00"
510,10K,0:33:01,0:16:27,"3,17"
510,15K,0:49:30,0:16:30,"3,18"
510,20K,1:06:01,0:16:30,"3,18"
510,Half,1:09:38,0:03:37,"3,18"
510,25K,1:23:01,0:17:01,"3,24"
510,30K,1:40:30,0:17:28,"3,30"
510,35K,1:58:35,0:18:05,"3,37"
510,40K,2:16:16,0:17:41,"3,32"
510,META,2:23:46,0:07:30,"3,25"
10888,5K,0:17:26,0:17:26,"0,00"
10888,10K,0:34:42,0:17:16,"3,27"
10888,15K,0:51:54,0:17:12,"3,26"
10888,20K,1:09:07,0:17:14,"3,27"
10888,Half,1:12:57,0:03:49,"3,29"
10888,25K,1:26:25,0:17:18,"3,28"
10888,30K,1:43:38,0:17:12,"3,26"
10888,35K,2:00:34,0:16:57,"3,23"
10888,40K,2:16:54,0:16:20,"3,16"
10888,META,2:23:47,0:06:52,"3,08"
500,5K,0:17:13,0:17:13,"0,00"
500,10K,0:34:13,0:17:00,"3,24"
500,15K,0:51:00,0:16:48,"3,22"
500,20K,1:07:48,0:16:47,"3,21"
500,Half,1:11:31,0:03:44,"3,24"
500,25K,1:24:28,0:16:41,"3,20"
500,30K,1:41:10,0:16:42,"3,20"
500,35K,1:58:26,0:17:16,"3,27"
500,40K,2:15:52,0:17:26,"3,29"
500,META,2:23:48,0:07:55,"3,36"
645,5K,0:16:58,0:16:58,"0,00"
645,10K,0:33:57,0:16:58,"3,24"
645,15K,0:51:00,0:17:04,"3,25"
645,20K,1:07:58,0:16:57,"3,23"
645,Half,1:11:42,0:03:44,"3,24"
645,25K,1:25:06,0:17:09,"3,26"
645,30K,1:42:12,0:17:06,"3,25"
645,35K,1:59:29,0:17:16,"3,27"
645,40K,2:16:34,0:17:06,"3,25"
645,META,2:23:48,0:07:13,"3,17"
158,5K,0:15:45,0:15:45,"0,00"
158,10K,0:31:56,0:16:11,"3,14"
158,15K,0:47:59,0:16:02,"3,12"
158,20K,1:04:04,0:16:05,"3,13"
158,Half,1:07:45,0:03:42,"3,22"
158,25K,1:21:20,0:17:16,"3,27"
158,30K,1:38:54,0:17:35,"3,31"
158,35K,1:57:08,0:18:14,"3,39"
158,40K,2:15:45,0:18:36,"3,43"
158,META,2:23:56,0:08:11,"3,44"
790,5K,0:17:29,0:17:29,"0,00"
790,10K,0:34:42,0:17:14,"3,27"
790,15K,0:51:47,0:17:05,"3,25"
790,20K,1:09:31,0:17:43,"3,33"
790,Half,1:13:10,0:03:39,"3,20"
790,25K,1:26:20,0:16:49,"3,22"
790,30K,1:43:11,0:16:51,"3,22"
790,35K,1:59:56,0:16:46,"3,21"
790,40K,2:16:36,0:16:40,"3,20"
790,META,2:23:50,0:07:13,"3,17"
188,5K,0:16:37,0:16:37,"0,00"
188,10K,0:33:23,0:16:46,"3,21"
188,15K,0:50:09,0:16:46,"3,21"
188,20K,1:06:48,0:16:39,"3,20"
188,Half,1:10:28,0:03:40,"3,21"
188,25K,1:23:41,0:16:52,"3,22"
188,30K,1:41:12,0:17:31,"3,30"
188,35K,1:59:09,0:17:58,"3,36"
188,40K,2:16:30,0:17:20,"3,28"
188,META,2:24:00,0:07:30,"3,25"
680,5K,0:17:29,0:17:29,"0,00"
680,10K,0:34:42,0:17:14,"3,27"
680,15K,0:51:47,0:17:05,"3,25"
680,20K,1:09:30,0:17:42,"3,32"
680,Half,1:13:10,0:03:40,"3,21"
680,25K,1:26:20,0:16:50,"3,22"
680,30K,1:43:11,0:16:51,"3,22"
680,35K,2:00:03,0:16:52,"3,22"
680,40K,2:16:42,0:16:39,"3,20"
680,META,2:24:01,0:07:18,"3,20"
431,5K,0:15:57,0:15:57,"0,00"
431,10K,0:31:59,0:16:02,"3,12"
431,15K,0:48:00,0:16:01,"3,12"
431,20K,1:03:55,0:15:56,"3,11"
431,Half,1:07:26,0:03:30,"3,11"
431,25K,1:20:06,0:16:11,"3,14"
431,30K,1:36:19,0:16:13,"3,15"
431,35K,1:54:55,0:18:36,"3,43"
431,40K,2:15:51,0:20:55,"4,11"
431,META,2:24:09,0:08:18,"3,47"
8037,5K,0:16:48,0:16:48,"0,00"
8037,10K,0:33:39,0:16:52,"3,22"
8037,15K,0:50:28,0:16:48,"3,22"
8037,20K,1:07:20,0:16:53,"3,23"
8037,Half,1:11:05,0:03:44,"3,24"
8037,25K,1:24:26,0:17:06,"3,25"
8037,30K,1:41:43,0:17:16,"3,27"
8037,35K,1:59:10,0:17:27,"3,29"
8037,40K,2:16:30,0:17:21,"3,28"
8037,META,2:24:06,0:07:36,"3,28"
890,5K,0:16:59,0:16:59,"0,00"
890,10K,0:33:58,0:16:58,"3,24"
890,15K,0:51:01,0:17:03,"3,25"
890,20K,1:07:59,0:16:59,"3,24"
890,Half,1:11:43,0:03:43,"3,23"
890,25K,1:25:05,0:17:06,"3,25"
890,30K,1:42:10,0:17:04,"3,25"
890,35K,1:59:31,0:17:21,"3,28"
890,40K,2:16:36,0:17:05,"3,25"
890,META,2:24:11,0:07:36,"3,28"
716,5K,0:16:10,0:16:10,"0,00"
716,10K,0:32:22,0:16:13,"3,15"
716,15K,0:48:37,0:16:14,"3,15"
716,20K,1:04:41,0:16:05,"3,13"
716,Half,1:08:17,0:03:35,"3,16"
716,25K,1:21:04,0:16:22,"3,16"
716,30K,1:38:25,0:17:21,"3,28"
716,35K,1:56:45,0:18:20,"3,40"
716,40K,2:15:47,0:19:02,"3,48"
716,META,2:24:13,0:08:25,"3,50"
736,5K,0:17:03,0:17:03,"0,00"
736,10K,0:33:51,0:16:47,"3,21"
736,15K,0:50:47,0:16:57,"3,23"
736,20K,1:07:46,0:16:58,"3,24"
736,Half,1:11:31,0:03:45,"3,25"
736,25K,1:24:54,0:17:08,"3,26"
736,30K,1:41:56,0:17:03,"3,25"
736,35K,1:59:08,0:17:12,"3,26"
736,40K,2:16:31,0:17:22,"3,28"
736,META,2:24:11,0:07:40,"3,30"
855,5K,0:17:03,0:17:03,"0,00"
855,10K,0:33:57,0:16:53,"3,23"
855,15K,0:51:02,0:17:06,"3,25"
855,20K,1:08:01,0:16:58,"3,24"
855,Half,1:11:43,0:03:43,"3,23"
855,25K,1:25:07,0:17:07,"3,25"
855,30K,1:42:49,0:17:41,"3,32"
855,35K,2:00:13,0:17:25,"3,29"
855,40K,2:16:52,0:16:38,"3,20"
855,META,2:24:15,0:07:23,"3,22"
508,5K,0:16:53,0:16:53,"0,00"
508,10K,0:33:30,0:16:37,"3,19"
508,15K,0:50:17,0:16:46,"3,21"
508,20K,1:06:51,0:16:35,"3,19"
508,Half,1:10:31,0:03:40,"3,21"
508,25K,1:23:37,0:16:45,"3,21"
508,30K,1:40:52,0:17:15,"3,27"
508,35K,1:58:38,0:17:46,"3,33"
508,40K,2:16:23,0:17:46,"3,33"
508,META,2:24:19,0:07:55,"3,36"
443,5K,0:16:52,0:16:52,"0,00"
443,10K,0:33:50,0:16:57,"3,23"
443,15K,0:50:53,0:17:03,"3,25"
443,20K,1:07:49,0:16:57,"3,23"
443,Half,1:11:34,0:03:44,"3,24"
443,25K,1:24:55,0:17:05,"3,25"
443,30K,1:41:48,0:16:54,"3,23"
443,35K,1:59:07,0:17:18,"3,28"
443,40K,2:16:34,0:17:28,"3,30"
443,META,2:24:09,0:07:35,"3,27"
515,5K,0:17:29,0:17:29,"0,00"
515,10K,0:34:49,0:17:20,"3,28"
515,15K,0:52:02,0:17:13,"3,27"
515,20K,1:09:18,0:17:16,"3,27"
515,Half,1:13:04,0:03:46,"3,26"
515,25K,1:26:30,0:17:12,"3,26"
515,30K,1:43:45,0:17:14,"3,27"
515,35K,2:00:47,0:17:03,"3,25"
515,40K,2:17:15,0:16:27,"3,17"
515,META,2:24:15,0:07:01,"3,12"
721,5K,0:17:23,0:17:23,"0,00"
721,10K,0:34:43,0:17:20,"3,28"
721,15K,0:51:58,0:17:15,"3,27"
721,20K,1:09:07,0:17:08,"3,26"
721,Half,1:12:53,0:03:46,"3,26"
721,25K,1:26:22,0:17:16,"3,27"
721,30K,1:43:35,0:17:13,"3,27"
721,35K,2:00:38,0:17:03,"3,25"
721,40K,2:17:13,0:16:35,"3,19"
721,META,2:24:19,0:07:05,"3,14"
868,5K,0:17:13,0:17:13,"0,00"
868,10K,0:34:14,0:17:01,"3,24"
868,15K,0:51:11,0:16:56,"3,23"
868,20K,1:08:16,0:17:05,"3,25"
868,Half,1:12:04,0:03:49,"3,29"
868,25K,1:25:33,0:17:18,"3,28"
868,30K,1:42:43,0:17:09,"3,26"
868,35K,1:59:59,0:17:17,"3,27"
868,40K,2:16:57,0:16:58,"3,24"
868,META,2:24:19,0:07:21,"3,21"
504,5K,0:17:06,0:17:06,"0,00"
504,10K,0:34:01,0:16:56,"3,23"
504,15K,0:51:10,0:17:08,"3,26"
504,20K,1:08:14,0:17:05,"3,25"
504,Half,1:12:02,0:03:47,"3,27"
504,25K,1:25:25,0:17:11,"3,26"
504,30K,1:42:30,0:17:05,"3,25"
504,35K,1:59:49,0:17:18,"3,28"
504,40K,2:16:55,0:17:06,"3,25"
504,META,2:24:20,0:07:25,"3,23"
619,5K,0:17:26,0:17:26,"0,00"
619,10K,0:34:31,0:17:06,"3,25"
619,15K,0:51:49,0:17:17,"3,27"
619,20K,1:08:53,0:17:04,"3,25"
619,Half,1:12:35,0:03:42,"3,22"
619,25K,1:26:04,0:17:12,"3,26"
619,30K,1:43:13,0:17:09,"3,26"
619,35K,2:00:33,0:17:19,"3,28"
619,40K,2:17:09,0:16:37,"3,19"
619,META,2:24:18,0:07:08,"3,15"
47,5K,0:16:50,0:16:50,"0,00"
47,10K,0:33:56,0:17:07,"3,25"
47,15K,0:51:02,0:17:05,"3,25"
47,20K,1:07:57,0:16:56,"3,23"
47,Half,1:11:42,0:03:44,"3,24"
47,25K,1:25:05,0:17:08,"3,26"
47,30K,1:42:06,0:17:01,"3,24"
47,35K,1:59:39,0:17:32,"3,30"
47,40K,2:16:57,0:17:18,"3,28"
47,META,2:24:28,0:07:31,"3,25"
1312,5K,0:17:01,0:17:01,"0,00"
1312,10K,0:33:59,0:16:57,"3,23"
1312,15K,0:51:02,0:17:03,"3,25"
1312,20K,1:07:56,0:16:54,"3,23"
1312,Half,1:11:41,0:03:45,"3,25"
1312,25K,1:25:04,0:17:09,"3,26"
1312,30K,1:41:59,0:16:54,"3,23"
1312,35K,1:59:19,0:17:20,"3,28"
1312,40K,2:17:01,0:17:42,"3,32"
1312,META,2:24:30,0:07:29,"3,25"
849,5K,0:17:09,0:17:09,"0,00"
849,10K,0:34:22,0:17:13,"3,27"
849,15K,0:51:30,0:17:07,"3,25"
849,20K,1:08:33,0:17:03,"3,25"
849,Half,1:12:18,0:03:45,"3,25"
849,25K,1:25:42,0:17:10,"3,26"
849,30K,1:42:59,0:17:16,"3,27"
849,35K,2:00:20,0:17:22,"3,28"
849,40K,2:17:12,0:16:51,"3,22"
849,META,2:24:29,0:07:17,"3,19"
791,5K,0:17:06,0:17:06,"0,00"
791,10K,0:34:08,0:17:01,"3,24"
791,15K,0:51:11,0:17:04,"3,25"
791,20K,1:08:14,0:17:02,"3,24"
791,Half,1:12:01,0:03:47,"3,27"
791,25K,1:25:25,0:17:12,"3,26"
791,30K,1:42:42,0:17:16,"3,27"
791,35K,2:00:04,0:17:22,"3,28"
